Registration ID,Year,Month,County,Registration type,Engine type,Car registration count
11893,2010,November,Laois,Used Imports,Hybrid,1
11894,2010,January,Meath,New Irish Registrations,Non electric,613
11895,2010,February,Meath,New Irish Registrations,Non electric,425
11896,2010,March,Meath,New Irish Registrations,Non electric,408
11897,2010,April,Meath,New Irish Registrations,Non electric,293
11898,2010,May,Meath,New Irish Registrations,Non electric,242
11899,2010,June,Meath,New Irish Registrations,Non electric,228
11900,2010,July,Meath,New Irish Registrations,Non electric,172
11901,2010,August,Meath,New Irish Registrations,Non electric,145
11902,2010,September,Meath,New Irish Registrations,Non electric,148
11903,2010,October,Meath,New Irish Registrations,Non electric,99
11904,2010,November,Meath,New Irish Registrations,Non electric,48
11905,2010,December,Meath,New Irish Registrations,Non electric,10
11906,2010,January,Meath,New Imports,Non electric,6
11907,2010,February,Meath,New Imports,Non electric,4
11908,2010,March,Meath,New Imports,Non electric,6
11909,2010,April,Meath,New Imports,Non electric,8
11910,2010,May,Meath,New Imports,Non electric,5
11911,2010,June,Meath,New Imports,Non electric,3
11912,2010,July,Meath,New Imports,Non electric,5
11913,2010,August,Meath,New Imports,Non electric,5
11914,2010,September,Meath,New Imports,Non electric,5
11915,2010,October,Meath,New Imports,Non electric,3
11916,2010,January,Meath,Used Imports,Non electric,117
11917,2010,February,Meath,Used Imports,Non electric,165
11918,2010,March,Meath,Used Imports,Non electric,162
11919,2010,April,Meath,Used Imports,Non electric,135
11920,2010,May,Meath,Used Imports,Non electric,132
11921,2010,June,Meath,Used Imports,Non electric,131
11922,2010,July,Meath,Used Imports,Non electric,150
11923,2010,August,Meath,Used Imports,Non electric,138
11924,2010,September,Meath,Used Imports,Non electric,87
11925,2010,October,Meath,Used Imports,Non electric,97
11926,2010,November,Meath,Used Imports,Non electric,107
11927,2010,December,Meath,Used Imports,Non electric,75
11928,2010,January,Meath,New Irish Registrations,Hybrid,6
11929,2010,February,Meath,New Irish Registrations,Hybrid,2
11930,2010,March,Meath,New Irish Registrations,Hybrid,5
11931,2010,April,Meath,New Irish Registrations,Hybrid,4
11932,2010,May,Meath,New Irish Registrations,Hybrid,3
11933,2010,June,Meath,New Irish Registrations,Hybrid,1
11934,2010,September,Meath,New Irish Registrations,Hybrid,1
11935,2010,November,Meath,New Irish Registrations,Hybrid,1
11936,2010,January,Meath,New Imports,Hybrid,1
11937,2010,April,Meath,New Imports,Hybrid,1
11938,2010,May,Meath,New Imports,Hybrid,1
11939,2010,January,Meath,Used Imports,Hybrid,2
11940,2010,February,Meath,Used Imports,Hybrid,1
11941,2010,March,Meath,Used Imports,Hybrid,2
11942,2010,April,Meath,Used Imports,Hybrid,4
11943,2010,June,Meath,Used Imports,Hybrid,1
11944,2010,July,Meath,Used Imports,Hybrid,3
11945,2010,August,Meath,Used Imports,Hybrid,3
11946,2010,October,Meath,Used Imports,Hybrid,1
11947,2010,November,Meath,Used Imports,Hybrid,2
11948,2010,December,Meath,Used Imports,Hybrid,2
11949,2010,January,Offaly,New Irish Registrations,Non electric,231
11950,2010,February,Offaly,New Irish Registrations,Non electric,171
11951,2010,March,Offaly,New Irish Registrations,Non electric,187
11952,2010,April,Offaly,New Irish Registrations,Non electric,143
11953,2010,May,Offaly,New Irish Registrations,Non electric,120
11954,2010,June,Offaly,New Irish Registrations,Non electric,78
11955,2010,July,Offaly,New Irish Registrations,Non electric,77
11956,2010,August,Offaly,New Irish Registrations,Non electric,63
11957,2010,September,Offaly,New Irish Registrations,Non electric,58
11958,2010,October,Offaly,New Irish Registrations,Non electric,42
11959,2010,November,Offaly,New Irish Registrations,Non electric,14
11960,2010,December,Offaly,New Irish Registrations,Non electric,1
11961,2010,January,Offaly,New Imports,Non electric,1
11962,2010,February,Offaly,New Imports,Non electric,4
11963,2010,March,Offaly,New Imports,Non electric,2
11964,2010,April,Offaly,New Imports,Non electric,2
11965,2010,June,Offaly,New Imports,Non electric,2
11966,2010,July,Offaly,New Imports,Non electric,1
11967,2010,August,Offaly,New Imports,Non electric,1
11968,2010,November,Offaly,New Imports,Non electric,2
11969,2010,January,Offaly,Used Imports,Non electric,43
11970,2010,February,Offaly,Used Imports,Non electric,63
11971,2010,March,Offaly,Used Imports,Non electric,62
11972,2010,April,Offaly,Used Imports,Non electric,59
11973,2010,May,Offaly,Used Imports,Non electric,46
11974,2010,June,Offaly,Used Imports,Non electric,40
11975,2010,July,Offaly,Used Imports,Non electric,41
11976,2010,August,Offaly,Used Imports,Non electric,53
11977,2010,September,Offaly,Used Imports,Non electric,20
11978,2010,October,Offaly,Used Imports,Non electric,33
11979,2010,November,Offaly,Used Imports,Non electric,32
11980,2010,December,Offaly,Used Imports,Non electric,16
11981,2010,January,Offaly,New Irish Registrations,Hybrid,3
11982,2010,March,Offaly,New Irish Registrations,Hybrid,1
11983,2010,May,Offaly,New Irish Registrations,Hybrid,1
11984,2010,February,Offaly,New Imports,Hybrid,1
11985,2010,July,Offaly,Used Imports,Hybrid,1
11986,2010,August,Offaly,Used Imports,Hybrid,1
11987,2010,October,Offaly,Used Imports,Hybrid,1
11988,2010,November,Offaly,Used Imports,Hybrid,1
11989,2010,December,Offaly,Used Imports,Hybrid,1
11990,2010,January,Westmeath,New Irish Registrations,Non electric,255
11991,2010,February,Westmeath,New Irish Registrations,Non electric,228
11992,2010,March,Westmeath,New Irish Registrations,Non electric,184
11993,2010,April,Westmeath,New Irish Registrations,Non electric,178
11994,2010,May,Westmeath,New Irish Registrations,Non electric,102
11995,2010,June,Westmeath,New Irish Registrations,Non electric,120
11996,2010,July,Westmeath,New Irish Registrations,Non electric,100
11997,2010,August,Westmeath,New Irish Registrations,Non electric,85
11998,2010,September,Westmeath,New Irish Registrations,Non electric,62
11999,2010,October,Westmeath,New Irish Registrations,Non electric,64
12000,2010,November,Westmeath,New Irish Registrations,Non electric,25
12001,2010,December,Westmeath,New Irish Registrations,Non electric,7
12002,2010,January,Westmeath,New Imports,Non electric,1
12003,2010,February,Westmeath,New Imports,Non electric,5
12004,2010,March,Westmeath,New Imports,Non electric,9
12005,2010,April,Westmeath,New Imports,Non electric,2
12006,2010,May,Westmeath,New Imports,Non electric,3
12007,2010,June,Westmeath,New Imports,Non electric,1
12008,2010,July,Westmeath,New Imports,Non electric,1
12009,2010,September,Westmeath,New Imports,Non electric,1
12010,2010,October,Westmeath,New Imports,Non electric,2
12011,2010,November,Westmeath,New Imports,Non electric,1
12012,2010,December,Westmeath,New Imports,Non electric,1
12013,2010,January,Westmeath,Used Imports,Non electric,63
12014,2010,February,Westmeath,Used Imports,Non electric,77
12015,2010,March,Westmeath,Used Imports,Non electric,106
12016,2010,April,Westmeath,Used Imports,Non electric,71
12017,2010,May,Westmeath,Used Imports,Non electric,70
12018,2010,June,Westmeath,Used Imports,Non electric,65
12019,2010,July,Westmeath,Used Imports,Non electric,72
12020,2010,August,Westmeath,Used Imports,Non electric,66
12021,2010,September,Westmeath,Used Imports,Non electric,51
12022,2010,October,Westmeath,Used Imports,Non electric,44
12023,2010,November,Westmeath,Used Imports,Non electric,52
12024,2010,December,Westmeath,Used Imports,Non electric,25
12025,2010,January,Westmeath,New Irish Registrations,Hybrid,2
12026,2010,February,Westmeath,New Irish Registrations,Hybrid,3
12027,2010,March,Westmeath,New Irish Registrations,Hybrid,2
12028,2010,May,Westmeath,New Irish Registrations,Hybrid,1
12029,2010,June,Westmeath,New Irish Registrations,Hybrid,1
12030,2010,July,Westmeath,New Irish Registrations,Hybrid,4
12031,2010,August,Westmeath,New Irish Registrations,Hybrid,3
12032,2010,June,Westmeath,Used Imports,Hybrid,1
12033,2010,August,Westmeath,Used Imports,Hybrid,1
12034,2010,November,Westmeath,Used Imports,Hybrid,1
12035,2010,January,Wicklow,New Irish Registrations,Non electric,448
12036,2010,February,Wicklow,New Irish Registrations,Non electric,295
12037,2010,March,Wicklow,New Irish Registrations,Non electric,339
12038,2010,April,Wicklow,New Irish Registrations,Non electric,184
12039,2010,May,Wicklow,New Irish Registrations,Non electric,157
12040,2010,June,Wicklow,New Irish Registrations,Non electric,166
12041,2010,July,Wicklow,New Irish Registrations,Non electric,134
12042,2010,August,Wicklow,New Irish Registrations,Non electric,115
12043,2010,September,Wicklow,New Irish Registrations,Non electric,108
12044,2010,October,Wicklow,New Irish Registrations,Non electric,72
12045,2010,November,Wicklow,New Irish Registrations,Non electric,31
12046,2010,December,Wicklow,New Irish Registrations,Non electric,12
12047,2010,January,Wicklow,New Imports,Non electric,5
12048,2010,February,Wicklow,New Imports,Non electric,2
12049,2010,March,Wicklow,New Imports,Non electric,3
12050,2010,April,Wicklow,New Imports,Non electric,2
12051,2010,May,Wicklow,New Imports,Non electric,2
12052,2010,June,Wicklow,New Imports,Non electric,2
12053,2010,July,Wicklow,New Imports,Non electric,2
12054,2010,August,Wicklow,New Imports,Non electric,1
12055,2010,September,Wicklow,New Imports,Non electric,1
12056,2010,December,Wicklow,New Imports,Non electric,1
12057,2010,January,Wicklow,Used Imports,Non electric,54
12058,2010,February,Wicklow,Used Imports,Non electric,57
12059,2010,March,Wicklow,Used Imports,Non electric,81
12060,2010,April,Wicklow,Used Imports,Non electric,76
12061,2010,May,Wicklow,Used Imports,Non electric,68
12062,2010,June,Wicklow,Used Imports,Non electric,50
12063,2010,July,Wicklow,Used Imports,Non electric,56
12064,2010,August,Wicklow,Used Imports,Non electric,63
12065,2010,September,Wicklow,Used Imports,Non electric,51
12066,2010,October,Wicklow,Used Imports,Non electric,54
12067,2010,November,Wicklow,Used Imports,Non electric,75
12068,2010,December,Wicklow,Used Imports,Non electric,27
12069,2010,January,Wicklow,New Irish Registrations,Hybrid,4
12070,2010,March,Wicklow,New Irish Registrations,Hybrid,3
12071,2010,April,Wicklow,New Irish Registrations,Hybrid,3
12072,2010,May,Wicklow,New Irish Registrations,Hybrid,3
12073,2010,July,Wicklow,New Irish Registrations,Hybrid,2
12074,2010,August,Wicklow,New Irish Registrations,Hybrid,3
12075,2010,September,Wicklow,New Irish Registrations,Hybrid,1
12076,2010,November,Wicklow,New Irish Registrations,Hybrid,1
12077,2010,August,Wicklow,New Imports,Hybrid,1
12078,2010,January,Wicklow,Used Imports,Hybrid,4
12079,2010,February,Wicklow,Used Imports,Hybrid,2
12080,2010,March,Wicklow,Used Imports,Hybrid,2
12081,2010,April,Wicklow,Used Imports,Hybrid,3
12082,2010,June,Wicklow,Used Imports,Hybrid,2
12083,2010,July,Wicklow,Used Imports,Hybrid,2
12084,2010,August,Wicklow,Used Imports,Hybrid,4
12085,2010,September,Wicklow,Used Imports,Hybrid,1
12086,2010,October,Wicklow,Used Imports,Hybrid,3
12087,2010,November,Wicklow,Used Imports,Hybrid,2
12088,2010,December,Wicklow,Used Imports,Hybrid,1
12089,2010,January,Wexford,New Irish Registrations,Non electric,514
12090,2010,February,Wexford,New Irish Registrations,Non electric,339
12091,2010,March,Wexford,New Irish Registrations,Non electric,325
12092,2010,April,Wexford,New Irish Registrations,Non electric,208
12093,2010,May,Wexford,New Irish Registrations,Non electric,232
12094,2010,June,Wexford,New Irish Registrations,Non electric,215
12095,2010,July,Wexford,New Irish Registrations,Non electric,126
12096,2010,August,Wexford,New Irish Registrations,Non electric,110
12097,2010,September,Wexford,New Irish Registrations,Non electric,100
12098,2010,October,Wexford,New Irish Registrations,Non electric,73
12099,2010,November,Wexford,New Irish Registrations,Non electric,26
12100,2010,December,Wexford,New Irish Registrations,Non electric,8
12101,2010,January,Wexford,New Imports,Non electric,6
12102,2010,February,Wexford,New Imports,Non electric,4
12103,2010,March,Wexford,New Imports,Non electric,10
12104,2010,April,Wexford,New Imports,Non electric,6
12105,2010,May,Wexford,New Imports,Non electric,6
12106,2010,June,Wexford,New Imports,Non electric,5
12107,2010,July,Wexford,New Imports,Non electric,4
12108,2010,September,Wexford,New Imports,Non electric,1
12109,2010,October,Wexford,New Imports,Non electric,3
12110,2010,December,Wexford,New Imports,Non electric,1
12111,2010,January,Wexford,Used Imports,Non electric,69
12112,2010,February,Wexford,Used Imports,Non electric,132
12113,2010,March,Wexford,Used Imports,Non electric,141
12114,2010,April,Wexford,Used Imports,Non electric,114
12115,2010,May,Wexford,Used Imports,Non electric,83
12116,2010,June,Wexford,Used Imports,Non electric,97
12117,2010,July,Wexford,Used Imports,Non electric,102
12118,2010,August,Wexford,Used Imports,Non electric,110
12119,2010,September,Wexford,Used Imports,Non electric,73
12120,2010,October,Wexford,Used Imports,Non electric,95
12121,2010,November,Wexford,Used Imports,Non electric,68
12122,2010,December,Wexford,Used Imports,Non electric,20
12123,2010,January,Wexford,New Irish Registrations,Hybrid,4
12124,2010,February,Wexford,New Irish Registrations,Hybrid,3
12125,2010,March,Wexford,New Irish Registrations,Hybrid,2
12126,2010,April,Wexford,New Irish Registrations,Hybrid,1
12127,2010,June,Wexford,New Irish Registrations,Hybrid,1
12128,2010,September,Wexford,New Irish Registrations,Hybrid,2
12129,2010,May,Wexford,New Imports,Hybrid,1
12130,2010,July,Wexford,New Imports,Hybrid,1
12131,2010,January,Wexford,Used Imports,Hybrid,1
12132,2010,March,Wexford,Used Imports,Hybrid,1
12133,2010,April,Wexford,Used Imports,Hybrid,1
12134,2010,May,Wexford,Used Imports,Hybrid,1
12135,2010,June,Wexford,Used Imports,Hybrid,3
12136,2010,July,Wexford,Used Imports,Hybrid,2
12137,2010,October,Wexford,Used Imports,Hybrid,1
12138,2010,November,Wexford,Used Imports,Hybrid,1
12139,2010,January,Cork,New Irish Registrations,Non electric,2204
12140,2010,February,Cork,New Irish Registrations,Non electric,1652
12141,2010,March,Cork,New Irish Registrations,Non electric,1620
12142,2010,April,Cork,New Irish Registrations,Non electric,994
12143,2010,May,Cork,New Irish Registrations,Non electric,1160
12144,2010,June,Cork,New Irish Registrations,Non electric,929
12145,2010,July,Cork,New Irish Registrations,Non electric,796
12146,2010,August,Cork,New Irish Registrations,Non electric,543
12147,2010,September,Cork,New Irish Registrations,Non electric,500
12148,2010,October,Cork,New Irish Registrations,Non electric,374
12149,2010,November,Cork,New Irish Registrations,Non electric,166
12150,2010,December,Cork,New Irish Registrations,Non electric,61
12151,2010,January,Cork,New Imports,Non electric,8
12152,2010,February,Cork,New Imports,Non electric,15
12153,2010,March,Cork,New Imports,Non electric,20
12154,2010,April,Cork,New Imports,Non electric,18
12155,2010,May,Cork,New Imports,Non electric,7
12156,2010,June,Cork,New Imports,Non electric,9
12157,2010,July,Cork,New Imports,Non electric,9
12158,2010,August,Cork,New Imports,Non electric,5
12159,2010,September,Cork,New Imports,Non electric,6
12160,2010,October,Cork,New Imports,Non electric,7
12161,2010,November,Cork,New Imports,Non electric,3
12162,2010,January,Cork,Used Imports,Non electric,287
12163,2010,February,Cork,Used Imports,Non electric,419
12164,2010,March,Cork,Used Imports,Non electric,430
12165,2010,April,Cork,Used Imports,Non electric,422
